Delta Taxon ~ Delta Clinical
WBC 
delta_clinical ~ delta_taxa
Group A:
	pvals	adj.pvals	coeffs
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.191386539756935	1	3.5590318317258
k__Bacteria;Other;Other;Other;Other;Other	0.30309947501512	1	-43.9370831441716
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.34178421430449	1	34.9601318055313
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.891166525112756	1	10.9627345284183
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.690988619932699	1	14.2016312064464
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.326506259160997	1	-2.64155794986372
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	0.257438103898832	1	5.8869499983077
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	0.090104747713762	1	23.221172792392
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.00429352556302669	1	221.785240367263
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.0699859294965905	1	8.36760889695528
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella	0.171427620800598	1	39.4672664268228
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia	0.38877133572355	1	11.207205646236
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.492212155021397	1	-1.85518895956303
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.0655960974512163	1	-6.3098993073395
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0730555118930771	1	-1.5743818509071
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.644392289982533	1	-1.79476919885252
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.95456579278849	1	-1.78862430080123
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.787822630031771	1	0.245217866248782
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;Other	0.687473997689852	1	5.53969805226568
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.682006126109953	1	1.26801379830967
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.66657818140286	1	30.9345154041898
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0.220529220311912	1	-7.39055645249014
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	0.140591396263927	1	4.73954844349904
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	0.514712521486929	1	-7.31205739834321
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	0.965896889684798	1	-0.607985460968737
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	0.330216728392121	1	-7.46982138831478
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	0.880459551811757	1	0.428897002279683
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	0.208024803592977	1	3.45123945604174
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__	0.917687584952675	1	-1.81130110315583
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.187926286663084	1	-125.81493848396
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.286233955438376	1	60.37833692615
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.32358171656385	1	-183.93094758766
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	0.0841699923528154	1	-137.921939376895
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	0.767472887511107	1	-13.6886559567274
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.63018789526035	1	19.7192075767123
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	0.0229729559272015	1	-196.435531450351
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.427900104305834	1	-47.2305614056427
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.886708710985209	1	2.82062248028592
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.116916037660904	1	13.042501805659
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter	0.155088055573473	1	16.0058824433419
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other	0.457039504438197	1	-43.1655133062661
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.230700150850259	1	6.74411621148721
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.851038543461036	1	0.338924482444819
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	0.914839399761695	1	0.321517185494607
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	0.433290770557213	1	28.9892964184615
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.876874658808095	1	2.63076703347826
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0.0956862096508201	1	10.3210022702627
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.546341451697309	1	5.43921528377344
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53	0.211466221513789	1	43.2487440340472
