N_STOOLS 
taxa ~ clinical_var
	pvals	adj.pvals	coeffs
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.516234928022558	0.979362867598006	0.00255391736285122
k__Bacteria;Other;Other;Other;Other;Other	0.350774908682719	0.925756704726323	0.000162178330431666
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.635723679160476	0.979362867598006	-0.000146518502962501
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.930220134944872	0.979362867598006	1.02693207258711e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.797557694740279	0.979362867598006	0.000242901905265351
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.238994557669089	0.925756704726323	0.00532190944826943
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	0.538538001690211	0.979362867598006	-0.00123587066441661
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	0.759771061130227	0.979362867598006	0.000239410312753891
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.70792009313154	0.979362867598006	-5.0571092234928e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.208441479278753	0.925756704726323	0.00266164550903395
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella	0.1561536512215	0.925756704726323	0.000632745014093679
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia	0.778596850030544	0.979362867598006	-0.000233743227736245
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.827937781104528	0.979362867598006	-0.00114732451501379
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.715496418053487	0.979362867598006	-0.00143034014403457
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.292468631740659	0.925756704726323	-0.0181097858235328
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.440595525184824	0.979362867598006	-0.00432602023602977
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.722626514117994	0.979362867598006	-0.000125973023495573
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.962763496960752	0.979362867598006	0.000985128859691612
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;Other	0.165790448691586	0.925756704726323	-0.00114629398960896
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.137824373848165	0.925756704726323	-0.00950887874742292
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.111217827385922	0.925756704726323	-0.000280247728193445
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0.304975931343849	0.925756704726323	-0.00312988811057978
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	0.756528517700281	0.979362867598006	-0.00128972495551448
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	0.0479730317610358	0.839850960823032	-0.00368857162404453
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	0.300697070442468	0.925756704726323	-0.00124725245459483
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	0.877892970251616	0.979362867598006	0.000220415262441562
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	0.260531266983553	0.925756704726323	0.00416812404808223
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	0.58916115896604	0.979362867598006	0.00337867137219054
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__	0.850605234822886	0.979362867598006	0.000295320243880661
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.523517147061222	0.979362867598006	-9.5660696934852e-05
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.572850050269681	0.979362867598006	9.09325844773998e-05
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.628062691365806	0.979362867598006	-3.42614659026205e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	0.938570168177176	0.979362867598006	1.40005531005232e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	0.190772527633342	0.925756704726323	-0.000328567602299557
